"","record_code","format_version","submission_date","reporting_agency","sampling_agency","recovery_id","species","run_year","recovery_date","recovery_date_type","period_type","period","fishery","gear","adclip_selective_fishery","estimation_level","recovery_location_code","sampling_site","recorded_mark","sex","weight","weight_code","weight_type","length","length_code","length_type","detection_method","tag_status","tag_code","tag_type","sequential_number","sequential_column_number","sequential_row_number","catch_sample_id","sample_type","sampled_maturity","sampled_run","sampled_length_range","sampled_sex","sampled_mark","estimated_number","recovery_location_name","record_origin"
"16174","R",4.1,20021206,"CDFO","CDFO","00010053",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16175","R",4.1,20021206,"CDFO","CDFO","00010054",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16176","R",4.1,20021206,"CDFO","CDFO","00010055",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16177","R",4.1,20021206,"CDFO","CDFO","00010056",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16178","R",4.1,20021206,"CDFO","CDFO","00010057",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16179","R",4.1,20021206,"CDFO","CDFO","00010058",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16180","R",4.1,20021206,"CDFO","CDFO","00010059",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16181","R",4.1,20021206,"CDFO","CDFO","00010060",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16182","R",4.1,20021206,"CDFO","CDFO","00010061",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16183","R",4.1,20021206,"CDFO","CDFO","00010062",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16184","R",4.1,20021206,"CDFO","CDFO","00010063",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16185","R",4.1,20021206,"CDFO","CDFO","00010064",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16186","R",4.1,20021206,"CDFO","CDFO","00010065",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16187","R",4.1,20021206,"CDFO","CDFO","00010066",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16188","R",4.1,20021206,"CDFO","CDFO","00010067",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLBRBL",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16189","R",4.1,20021206,"CDFO","CDFO","00010068",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16190","R",4.1,20021206,"CDFO","CDFO","00010069",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16191","R",4.1,20021206,"CDFO","CDFO","00010070",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16192","R",4.1,20021206,"CDFO","CDFO","00010071",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16193","R",4.1,20021206,"CDFO","CDFO","00010072",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16194","R",4.1,20021206,"CDFO","CDFO","00010073",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16195","R",4.1,20021206,"CDFO","CDFO","00010074",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16196","R",4.1,20021206,"CDFO","CDFO","00010075",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16197","R",4.1,20021206,"CDFO","CDFO","00010076",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16198","R",4.1,20021206,"CDFO","CDFO","00010077",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16199","R",4.1,20021206,"CDFO","CDFO","00010078",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16200","R",4.1,20021206,"CDFO","CDFO","00010079",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16201","R",4.1,20021206,"CDFO","CDFO","00010080",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16202","R",4.1,20021206,"CDFO","CDFO","00010081",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16203","R",4.1,20021206,"CDFO","CDFO","00010082",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16204","R",4.1,20021206,"CDFO","CDFO","00010083",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16205","R",4.1,20021206,"CDFO","CDFO","00010084",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16206","R",4.1,20021206,"CDFO","CDFO","00010085",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16207","R",4.1,20021206,"CDFO","CDFO","00010086",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16208","R",4.1,20021206,"CDFO","CDFO","00010087",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16209","R",4.1,20021206,"CDFO","CDFO","00010088",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16210","R",4.1,20021206,"CDFO","CDFO","00010089",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16211","R",4.1,20021206,"CDFO","CDFO","00010090",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16212","R",4.1,20021206,"CDFO","CDFO","00010091",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16213","R",4.1,20021206,"CDFO","CDFO","00010092",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16214","R",4.1,20021206,"CDFO","CDFO","00010093",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16215","R",4.1,20021206,"CDFO","CDFO","00010094",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLGNXY",5,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,1.28,"H-BIG QUALICUM R","N"
"16216","R",4.1,20021206,"CDFO","CDFO","00010095",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16217","R",4.1,20021206,"CDFO","CDFO","00010096",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16218","R",4.1,20021206,"CDFO","CDFO","00010097",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16219","R",4.1,20021206,"CDFO","CDFO","00010098",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16220","R",4.1,20021206,"CDFO","CDFO","00010099",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16221","R",4.1,20021206,"CDFO","CDFO","00010100",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16222","R",4.1,20021206,"CDFO","CDFO","00010101",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16223","R",4.1,20021206,"CDFO","CDFO","00010102",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16224","R",4.1,20021206,"CDFO","CDFO","00010103",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16225","R",4.1,20021206,"CDFO","CDFO","00010104",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16226","R",4.1,20021206,"CDFO","CDFO","00010105",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16227","R",4.1,20021206,"CDFO","CDFO","00010106",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16228","R",4.1,20021206,"CDFO","CDFO","00010107",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16229","R",4.1,20021206,"CDFO","CDFO","00010108",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16230","R",4.1,20021206,"CDFO","CDFO","00010109",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16231","R",4.1,20021206,"CDFO","CDFO","00010110",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16232","R",4.1,20021206,"CDFO","CDFO","00010111",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16233","R",4.1,20021206,"CDFO","CDFO","00010112",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16234","R",4.1,20021206,"CDFO","CDFO","00010113",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16235","R",4.1,20021206,"CDFO","CDFO","00010114",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16236","R",4.1,20021206,"CDFO","CDFO","00010115",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16237","R",4.1,20021206,"CDFO","CDFO","00010116",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",2,"",NA,NA,NA,NA,"10100133",1,3,NA,NA,"",NA,NA,"H-BIG QUALICUM R","N"
"16238","R",4.1,20021206,"CDFO","CDFO","00010117",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGBL*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16239","R",4.1,20021206,"CDFO","CDFO","00010118",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGBL*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16240","R",4.1,20021206,"CDFO","CDFO","00010119",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGOR*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16241","R",4.1,20021206,"CDFO","CDFO","00010120",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGOR*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16242","R",4.1,20021206,"CDFO","CDFO","00010121",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGOR*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16243","R",4.1,20021206,"CDFO","CDFO","00010122",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGOR*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16244","R",4.1,20021206,"CDFO","CDFO","00010123",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16245","R",4.1,20021206,"CDFO","CDFO","00010124",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16246","R",4.1,20021206,"CDFO","CDFO","00010125",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16247","R",4.1,20021206,"CDFO","CDFO","00010126",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16248","R",4.1,20021206,"CDFO","CDFO","00010127",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16249","R",4.1,20021206,"CDFO","CDFO","00010128",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16250","R",4.1,20021206,"CDFO","CDFO","00010129",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16251","R",4.1,20021206,"CDFO","CDFO","00010130",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16252","R",4.1,20021206,"CDFO","CDFO","00010131",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16253","R",4.1,20021206,"CDFO","CDFO","00010132",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16254","R",4.1,20021206,"CDFO","CDFO","00010133",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16255","R",4.1,20021206,"CDFO","CDFO","00010134",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16256","R",4.1,20021206,"CDFO","CDFO","00010135",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16257","R",4.1,20021206,"CDFO","CDFO","00010136",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16258","R",4.1,20021206,"CDFO","CDFO","00010137",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16259","R",4.1,20021206,"CDFO","CDFO","00010138",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGRD*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16260","R",4.1,20021206,"CDFO","CDFO","00010139",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGYW*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16261","R",4.1,20021206,"CDFO","CDFO","00010140",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGYW*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
"16262","R",4.1,20021206,"CDFO","CDFO","00010141",1,1974,1974,"C",8,3,50,"40","N",5,"2FS99GSVIH0100","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"BLLGYW*2",5,NA,NA,NA,"10100123",1,2,NA,NA,"",NA,1.11,"H-BIG QUALICUM R","N"
