record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20180206","CDFW","6FCSJMID WOOD","1","SAN JOAQ MID WOOD E","37.922","-121.528","SJR","SJOA",,"SAN JOAQUIN MIDDLE RIVER MI 10 WOODWARD ISLAND EAST SIDE","SJOA","SJR","37.922","-121.528","N"
"L","4.1","20180206","CDFW","6FCSJMID WOOD","2","SAN JOAQ MID WOOD E","37.922","-121.528","SJR","SJOA",,"SAN JOAQUIN MIDDLE RIVER MI 10 WOODWARD ISLAND EAST SIDE","SJOA","SJR","37.922","-121.528","N"
"L","4.1","20180206","CDFO","2MS22P013YUCU BK 05","1","GSPTN YUCU BK (13-5)","50.0205","-125.2266",,,,"GSPTN           STAT AREA: P013 YACULTA BANK        P013",,,"50.0205","-125.2266","N"
"L","4.1","20180206","CDFO","2MS22P016PERS IS 17","1","GSPTN PERS IS (16-17)","49.6303","-124.0806",,,,"GSPTN           STAT AREA: P016 PEARSON ISLAND      P016",,,"49.6333","-124.0833","N"
"L","4.1","20180104","ODFW","5M2220303O0303  10","1","WARRENTON AREA 3","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON AREA 3","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20170905","WDFW","3F10107  010390 R","2","BELLS CR     01.0390","48.8389","-122.153","NOOK","NOWA",,"BELLS CREEK","NOWA","NOOK","48.8389","-122.153","N"
"L","4.1","20170905","WDFW","3F10107  010390AR","2","BELLS CR SLU 1.0390A",,,"NOOK","NOWA",,"BELLS CREEK SLOUGH (ENTERS BELL CR NEAR MOUTH) RIVER MILE 40.8 - 50.0","NOWA","NOOK",,,"N"
"L","4.1","20170905","WDFW","3F10107  010392 R","2","KENNEY CR    01.0392","48.8518","-122.1458","NOOK","NOWA",,"KENNY CR","NOWA","NOOK","48.8518","-122.1458","N"
"L","4.1","20180104","ODFW","5M2220304O      10","2","WARRENTON AREA 4","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON AREA 4","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20170905","WDFW","3F10107  030017 H02","3","FRIDAY CR PROJ. (03)",,,"BESA","NOWA",,"FRIDAY CREEK PROJECT","NOWA","BESA",,,"N"
"L","4.1","20180202","ADFG","1F4PE303 35","1","AK F 4 PE 303-35",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 303, Subdistrict 35","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE316 25","1","AK F 4 PE 316-25",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 316, Subdistrict 25","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE316 10","1","AK F 4 PE 316-10",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 316, Subdistrict 10","WEAK","ALEU","56.4084","-159.9557","N"
"L","4.1","20180202","ADFG","1F4PE283 64","1","AK F 4 PE 283-64",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 283, Subdistrict 64","WEAK","ALEU","55.5402","-161.1672","N"
"L","4.1","20180202","ADFG","1F4PE283 17","1","AK F 4 PE 283-17",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 283, Subdistrict 17","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE283 30","1","AK F 4 PE 283-30",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 283, Subdistrict 30","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE283 12","1","AK F 4 PE 283-12",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 283, Subdistrict 12","WEAK","ALEU","55.0304","-162.9949","N"
"L","4.1","20180202","ADFG","1M2BB325 00","1","AK M 2 BB 325-00",,,"BRIS","CNAK",,"Alaska marine, Region 2, Quadrant BB, District 325, Subdistrict 00","CEAK","BRIS","58.8071","-159.4465","N"
"L","4.1","20180206","CDFO","2MN25P004SQUADER 02","1","NSPT  SQUADER (4-2)","54.2042","-130.7692",,,,"NSPT            STAT AREA: P004 SQUADEREE           P004",,,"54.2042","-130.7692","N"
"L","4.1","20180104","ODFW","5F22257  H57    21","1","COOS BASIN STEP",,,"COOS","SOOR","17100304","COOS BASIN STEP FACILITIES","SOOR","COOS",,,"N"
"L","4.1","20180206","CDFO","2MS27H025NOOT SD 07","1","WSPT  NOOT SD [25-7]","49.5906","-126.5844",,,,"WSPT            STAT AREA: H025 NOOTKA SOUND        H025",,,"49.5906","-126.5844","N"
"L","4.1","20180206","CDFO","2MN57H011       499","1","SCTR         H011-499",,,,,,"SCTR            CAPE SUTIL TO CAPE SCOTT",,,,,"N"
"L","4.1","20180206","CDFW","6FBMAMAP","1","MAPLE CREEK","40.7646","-123.889","MAEL","NOCA",,"MAPLE CREEK, TRIBUTARY TO MAD RIVER","NOCA","MAEL","40.7646","-123.889","N"
"L","4.1","20180202","ADFG","1M2BB325 41","1","AK M 2 BB 325-41",,,"BRIS","CNAK",,"Alaska marine, Region 2, Quadrant BB, District 325, Subdistrict 41","CEAK","BRIS",,,"N"
"L","4.1","20180206","CDFW","6FBMAMAP","2","MAPLE CREEK","40.7646","-123.889","MAEL","NOCA",,"MAPLE CREEK, TRIBUTARY TO MAD RIVER","NOCA","MAEL","40.7646","-123.889","N"
"L","4.1","20180206","CDFW","6FBMAMIL","1","MILL CREEK (MAD R.)","40.9251","-124.1142","MAEL","NOCA",,"MILL CREEK, TRIBUTARY OF MAD RIVER","NOCA","MAEL","40.9251","-124.1142","N"
"L","4.1","20180206","CDFW","6FBMAMIL","2","MILL CREEK (MAD R.)","40.9251","-124.1142","MAEL","NOCA",,"MILL CREEK, TRIBUTARY OF MAD RIVER","NOCA","MAEL","40.9251","-124.1142","N"
"L","4.1","20180202","ADFG","1M2BB325 33","1","AK M 2 BB 325-33",,,"BRIS","CNAK",,"Alaska marine, Region 2, Quadrant BB, District 325, Subdistrict 33","CEAK","BRIS",,,"N"
"L","4.1","20180206","CDFO","2MS22P016SMUG CV 01","1","GSPTN SMUG CV (16-1)","49.5142","-123.9639",,,,"GSPTN           STAT AREA: P016 SMUGGLER COVE       P016",,,"49.5167","-123.95","N"
"L","4.1","20180206","CDFW","6FBMANFK","1","N.F. MAD RIVER","40.8724","-123.99","MAEL","NOCA",,"NORTH FORK OF MAD RIVER","NOCA","MAEL","40.8724","-123.99","N"
"L","4.1","20180206","CDFW","6FBMANFK","2","N.F. MAD RIVER","40.8724","-123.99","MAEL","NOCA",,"NORTH FORK OF MAD RIVER","NOCA","MAEL","40.8724","-123.99","N"
"L","4.1","20180206","CDFW","6FCSAFEA BEAR DRY","1","DRY CK TRIB BEAR FEATHER","38.974","-121.525","FEA","SAFA",,"DRY CREEK TRIB TO BEAR RIVER YUBA COUNTY","SAFA","FEA","38.974","-121.525","N"
"L","4.1","20170905","WDFW","3F10208  030176 R50","2","SKAGIT R SYS-NO SAUK",,,"SKAGG","SKAG",,"SKAGIT RIVER SYSTEM (INCLUDES MAINSTEM AND ALL TRIBUTARIES EXCEPT SAUK R BASIN)","SKAG","SKAGG",,,"N"
"L","4.1","20170905","WDFW","3F10208  030176 R55","1","SKAGIT R SYSTEM",,,"SKAGG","SKAG",,"SKAGIT RIVER SYSTEM (INCLUDES MAINSTEM AND ALL TRIBUTARIES)","SKAG","SKAGG",,,"N"
"L","4.1","20180202","ADFG","1F3KU335 40","1","AK F 3 KU 335-40",,,"KUSK","AYK",,"Alaska freshwater, Region 3, Quadrant KU, District 335, Subdistrict 40","NOAK","KUSK","61.0381","-164.6872","N"
"L","4.1","20180202","ADFG","1F3KU335 49","1","AK F 3 KU 335-49",,,"KUSK","AYK",,"Alaska freshwater, Region 3, Quadrant KU, District 335, Subdistrict 49","NOAK","KUSK",,,"N"
"L","4.1","20180202","ADFG","1F4PE309 21","1","AK F 4 PE 309-21",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 309, Subdistrict 21","WEAK","ALEU","52.9226","172.6582","N"
"L","4.1","20180202","ADFG","1F4PE309 32","1","AK F 4 PE 309-32",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 309, Subdistrict 32","WEAK","ALEU","52.4591","173.5559","N"
"L","4.1","20180206","CDFW","6FBMAUPR","2","UPPER MAD RIVER","40.3689","-123.4328","MAEL","NOCA",,"UPPER MAD RIVER, RUTH LAKE AND ABOVE","NOCA","MAEL","40.3689","-123.4328","N"
"L","4.1","20180206","CDFW","6FBMTBRC","1","BEAR CREEK, MATTOLE","40.29","-124.34","MAEL","NOCA",,"BEAR CREEK, TRIBUTARY OF MATTOLE RIVER","NOCA","MAEL","40.29","-124.34","N"
"L","4.1","20180206","CDFW","6FBMTBRC SOLT","2","SOLITUDE FACILITY",,,"MAEL","NOCA",,"SOLITUDE HATCHERY FACILITY ON BEAR CREEK, MATTOLE RIVER SYSTEM","NOCA","MAEL",,,"N"
"L","4.1","20180202","ADFG","1F4PE306 20","1","AK F 4 PE 306-20",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 306, Subdistrict 20","WEAK","ALEU","51.7414","-176.5422","N"
"L","4.1","20180206","CDFO","2MN26P111","1","CSPT         P111",,,,,,"CSPT            PFMA 111 - Open water north of Vancouver Island",,,,,"N"
"L","4.1","20180206","CDFO","2MS27P124FLOR IS","1","WSPT  FLOR IS (P124)","49.3288","-126.1571",,,,"WSPT            STAT AREA: P124 FLORES ISLAND       P124",,,"49.3288","-126.1571","N"
"L","4.1","20180206","CDFO","2MS27P024FLOR IS 04","1","WSPT  FLOR IS (24-4)","49.3288","-126.1571",,,,"WSPT            STAT AREA: P024 FLORES ISLAND       P024",,,"49.3288","-126.1571","N"
"L","4.1","20180206","CDFO","2MS23M19AWISK PT 08","1","GSPTS WISK PT (19-8)","48.6542","-123.54",,,,"GSPTS           STAT AREA: M19A WHISKY POINT        M19A",,,"48.65","-123.5333","N"
"L","4.1","20180206","CDFO","2MS23P017DOCK PT 09","1","GSPTS DOCK PT (17-9)","48.8872","-123.5811",,,,"GSPTS           STAT AREA: P017 DOCK POINT          P017",,,"48.8872","-123.5811","N"
"L","4.1","20180202","ADFG","1F4PE306 16","1","AK F 4 PE 306-16",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 306, Subdistrict 16","WEAK","ALEU","51.8885","-176.0329","N"
"L","4.1","20180202","ADFG","1F4PE281","1","AK F 4 PE 281",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281","WEAK","ALEU","51.8886","-176.47","N"
"L","4.1","20180202","ADFG","1M2LC249 85","1","AK M 2 LC 249-85",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 249, Subdistrict 85","CEAK","LCI",,,"N"
"L","4.1","20180206","CDFW","6FCSAFEA LKAL","2","LAKE ALMANOR","40.19","-121.089","FEA","SAFA",,"LAKE ALMANOR","SAFA","FEA","40.19","-121.089","N"
"L","4.1","20180206","CDFW","6FCSAFEA LKOR","1","LAKE OROVILLE","39.546","-121.489","FEA","SAFA",,"LAKE OROVILLE","SAFA","FEA","39.546","-121.489","N"
"L","4.1","20180206","CDFW","6FCSAFEA LKOR","2","LAKE OROVILLE","39.546","-121.489","FEA","SAFA",,"LAKE OROVILLE","SAFA","FEA","39.546","-121.489","N"
"L","4.1","20180104","ODFW","5M2220304O0304  10","1","WARRENTON AREA 4","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON AREA 4","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20170905","WDFW","3F10107  010340 R","2","CANYON CR    01.0340","48.832","-122.1428","NOOK","NOWA",,"CANYON CREEK","NOWA","NOOK","48.832","-122.1428","N"
"L","4.1","20180206","CDFW","6FCSAINK","1","INKS CREEK","40.33","-122.15","SACR","SAFA",,"INKS CREEK TRIB TO SACRAMENTO 9 MI SE OF COTTONWOOD CA","SAFA","SACR","40.33","-122.15","N"
"L","4.1","20180206","CDFW","6FCSASAF ANRD","1","SAC R ANDERSON TO REDDING","40.47","-122.29","SACR","SAFA",,"SACRAMENTO RIVER MAINSTEM, ANDERSON TO REDDING.","SAFA","SACR","40.47","-122.29","N"
"L","4.1","20180206","CDFW","6FCSASAF BAFE","2","SAC R AT BALLS FERRY","40.42","-122.19","SACR","SAFA",,"SACRAMENTO RIVER BALLS FERRY","SAFA","SACR","40.42","-122.19","N"
"L","4.1","20180202","ADFG","1F4PE281 10","1","AK F 4 PE 281-10",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 10","WEAK","ALEU","55.6655","-160.4238","N"
"L","4.1","20180202","ADFG","1F4PE281 20","1","AK F 4 PE 281-20",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 20","WEAK","ALEU","55.6749","-160.2373","N"
"L","4.1","20180206","CDFO","2M BMP024","1","BC MARINE    P024",,,,,,"BC MARINE       PFMA 24 - Cox Point, Estevan Point",,,,,"N"
"L","4.1","20180206","CDFO","2MS24P020PR RENF 01","1","JFSPT PR RENF (20-1)","48.55","-124.4167",,,,"JFSPT           STAT AREA: P020 PORT RENFREW        P020",,,"48.5333","-124.4167","N"
"L","4.1","20180202","ADFG","1F4PE281 31","1","AK F 4 PE 281-31",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 31","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE281 60","1","AK F 4 PE 281-60",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 60","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE281 34","1","AK F 4 PE 281-34",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 34","WEAK","ALEU","55.7985","-159.6332","N"
"L","4.1","20180202","ADFG","1F4PE281 55","1","AK F 4 PE 281-55",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 55","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1F4PE281 62","1","AK F 4 PE 281-62",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 62","WEAK","ALEU",,,"N"
"L","4.1","20180206","CDFO","2MS24P020SN J PT 03","1","JFSPT SN J PT (20-3)","48.5314","-124.4586",,,,"JFSPT           STAT AREA: P020 SAN JUAN POINT      P020",,,"48.5314","-124.4586","N"
"L","4.1","20180202","ADFG","1F4PE281 65","1","AK F 4 PE 281-65",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 65","WEAK","ALEU",,,"N"
"L","4.1","20180206","CDFW","6FBNO","2","NOYO RIVER","39.4278","-123.8081","NORU","CECA",,"NOYO RIVER FT BRAGG","CECA","NORU","39.4278","-123.8081","N"
"L","4.1","20180104","ODFW","5M2220305O      10","2","WARRENTON AREA 5","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON AREA 5","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20170905","WDFW","3F10208  030227 R01","1","NOOKACHAMPS-WF3.0227",,,"LOSK","SKAG",,"NOOKACHAMPS CR -WF","SKAG","LOSK",,,"N"
"L","4.1","20180104","ODFW","5M2220305O0305  10","1","WARRENTON AREA 5","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON AREA 5","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20180104","ODFW","5M2220306O      10","2","WARRENTON AREA 6","46.1651","-123.9237","NOORG","NOOR","17100201","WARRENTON AREA 6","NOOR","NOORG","46.1651","-123.9237","N"
"L","4.1","20180104","ODFW","5M2220601O      10","2","CANNON BEACH AREA 1","45.8917","-123.9615","NOORG","NOOR","17100201","CANNON BEACH AREA 1","NOOR","NOORG","45.8917","-123.9615","N"
"L","4.1","20180104","ODFW","5M2220601O0601  10","1","CANNON BEACH AREA 1","45.8917","-123.9615","NOORG","NOOR","17100201","CANNON BEACH AREA 1","NOOR","NOORG","45.8917","-123.9615","N"
"L","4.1","20180206","CDFW","6FBNO    NOET","1","NOYO EGG TAKE STATIO",,,"NORU","CECA",,"NOYO EGG TAKE STATION","CECA","NORU",,,"N"
"L","4.1","20180206","CDFW","6FBNOSOF","2","S.F. NOYO RIVER","39.4209","-123.5519","NORU","CECA",,"SOUTH FORK NOYO RIVER","CECA","NORU","39.4209","-123.5519","N"
"L","4.1","20180206","CDFW","6FBRE","1","REDWOOD CREEK","41.29","-124.09","MAEL","NOCA",,"REDWOOD CREEK NEAR ORICK, CA","NOCA","MAEL","41.29","-124.09","N"
"L","4.1","20180206","CDFW","6FBREPRC LIND","1","LINDSEY CREEK",,,"MAEL","NOCA",,"LINDSAY CREEK, TRIBUTARY TO PRARIE CREEK, TRIB TO REDWOOD CREEK","NOCA","MAEL",,,"N"
"L","4.1","20180202","ADFG","1F4PE281 67","1","AK F 4 PE 281-67",,,"PENI","WEAK",,"Alaska freshwater, Region 4, Quadrant PE, District 281, Subdistrict 67","WEAK","ALEU",,,"N"
"L","4.1","20180202","ADFG","1M2LC249 30","1","AK M 2 LC 249-30",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 249, Subdistrict 30","CEAK","LCI",,,"N"
"L","4.1","20180202","ADFG","1M2LC249 78","1","AK M 2 LC 249-78",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 249, Subdistrict 78","CEAK","LCI",,,"N"
"L","4.1","20180202","ADFG","1M2UC245 80","1","AK M 2 UC 245-80",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant UC, District 245, Subdistrict 80","CEAK","UCI",,,"N"
"L","4.1","20180206","CDFO","2MN25P004TSUM IN 12","1","NSPT  TSUM IN (4-12)","54.175","-130.2406",,,,"NSPT            STAT AREA: P004 TSUM TSADAI INLET   P004",,,"54.175","-130.2406","N"
"L","4.1","20180202","ADFG","1M4KD259 25","1","AK M 4 KD 259-25",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 259, Subdistrict 25","WEAK","KODI","57.6073","-152.2728","N"
"L","4.1","20180206","CDFO","2MS27M23BGIBR IS 08","1","WSPT  GIBR IS (23-8)","48.914","-125.2532",,,,"WSPT            STAT AREA: M23B GIBRALTAR ISLAND    M23B",,,"48.914","-125.2532","N"
"L","4.1","20180202","ADFG","1M4KD259 46","1","AK M 4 KD 259-46",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 259, Subdistrict 46","WEAK","KODI",,,"N"
"L","4.1","20180202","ADFG","1M4KD257 42","1","AK M 4 KD 257-42",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 257, Subdistrict 42","WEAK","KODI",,,"N"
"L","4.1","20180202","ADFG","1M4KD257 00","1","AK M 4 KD 257-00",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 257, Subdistrict 00","WEAK","KODI",,,"N"
"L","4.1","20180202","ADFG","1M4KD257 50","1","AK M 4 KD 257-50",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 257, Subdistrict 50","WEAK","KODI","57.1131","-153.7792","N"
"L","4.1","20180202","ADFG","1M4KD262","1","AK M 4 KD 262",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 262","WEAK","KODI",,,"N"
"L","4.1","20170905","WDFW","3F10107  010353 R","2","UNNAMED CR   01.0353","48.7875","-122.121","NOOK","NOWA",,"UNNAMED TRIBUTARY (LB)","NOWA","NOOK","48.7875","-122.121","N"
"L","4.1","20180202","ADFG","1M4KD262 80","1","AK M 4 KD 262-80",,,"KODI","WEAK",,"Alaska marine, Region 4, Quadrant KD, District 262, Subdistrict 80","WEAK","KODI","57.5748","-155.9076","N"
"L","4.1","20180202","ADFG","1M4CH272 53","1","AK M 4 CH 272-53",,,"CHIG","WEAK",,"Alaska marine, Region 4, Quadrant CH, District 272, Subdistrict 53","WEAK","CHIG",,,"N"
"L","4.1","20180206","CDFW","6FBRR","1","RUSSIAN RIVER","38.45","-123.12","NORU","CECA",,"RUSSIAN RIVER","CECA","NORU","38.45","-123.12","N"
"L","4.1","20170905","WDFW","3F10208  030235 R","2","MUNDT CR     03.0235","48.4254","-122.2108","LOSK","SKAG",,"MUNDT CREEK","SKAG","LOSK","48.4254","-122.2108","N"
"L","4.1","20180206","CDFW","6FBRR","2","RUSSIAN RIVER","38.45","-123.12","NORU","CECA",,"RUSSIAN RIVER","CECA","NORU","38.45","-123.12","N"
"L","4.1","20170905","WDFW","3F10208  030280 R","2","WISEMAN CR   03.0280","48.5066","-122.1337","LOSK","SKAG",,"WISEMAN CREEK","SKAG","LOSK","48.5066","-122.1337","N"
"L","4.1","20180206","CDFW","6FCSASAF FRMW","2","SAC R AT FREMONT WEIR","38.767","-121.659","SACR","SAFA",,"SACRAMENTO RIVER FREMONT WEIR","SAFA","SACR","38.767","-121.659","N"
"L","4.1","20180104","ODFW","5F33406  R6     26","1","LOWER DESCHUTES FROM FALL",,,"DESC","CECR","17070306","LOWER  DESCHUTES R (SHERARS FALLS AND BELOW) INCLUDES FALLS","CECR","DESC",,,"N"
"L","4.1","20180104","ODFW","5F33406  R      26","2","SHERARS FALLS+BELOW",,,"DESC","CECR","17070306","DESCHUTES R (SHERARS FALLS AND BELOW)","CECR","DESC",,,"N"
"L","4.1","20180202","ADFG","1F2BB324 25","1","AK F 2 BB 324-25",,,"BRIS","CNAK",,"Alaska freshwater, Region 2, Quadrant BB, District 324, Subdistrict 25","CEAK","BRIS",,,"N"
"L","4.1","20180206","CDFW","6FBRRDRC","1","DRY CREEK","38.59","-122.87","NORU","CECA",,"DRY CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.59","-122.87","N"
"L","4.1","20180202","ADFG","1F2BB321 10","1","AK F 2 BB 321-10",,,"BRIS","CNAK",,"Alaska freshwater, Region 2, Quadrant BB, District 321, Subdistrict 10","CEAK","BRIS","57.4783","-157.3206","N"
"L","4.1","20180202","ADFG","1F2BB322 70","1","AK F 2 BB 322-70",,,"BRIS","CNAK",,"Alaska freshwater, Region 2, Quadrant BB, District 322, Subdistrict 70","CEAK","BRIS",,,"N"
"L","4.1","20180202","ADFG","1F2BB320 05","1","AK F 2 BB 320-05",,,"BRIS","CNAK",,"Alaska freshwater, Region 2, Quadrant BB, District 320, Subdistrict 05","CEAK","BRIS",,,"N"
"L","4.1","20180206","CDFW","6FBRRDRC","2","DRY CREEK","38.59","-122.87","NORU","CECA",,"DRY CREEK, TRIBUTARY OF RUSSIAN RIVER","CECA","NORU","38.59","-122.87","N"
"L","4.1","20180202","ADFG","1M4CH273 94","1","AK M 4 CH 273-94",,,"CHIG","WEAK",,"Alaska marine, Region 4, Quadrant CH, District 273, Subdistrict 94","WEAK","ALEU","56.2142","-158.3194","N"
"L","4.1","20180206","CDFW","6FBRRDRC WSFH","2","WARM SPRINGS HATCHERY","38.72","-123","NORU","CECA",,"WARM SPRINGS FISH HATCHERY","CECA","NORU","38.72","-123","N"
"L","4.1","20180206","CDFW","6FBRREFK CVFF","1","COYOTE VALLEY FISH FACIL","39.2","-123.18","NORU","CECA",,"COYOTE VALLEY FISH FACILITY ON LAKE MENDOCINO, 1160 LAKE MENDOCINO DRIVE, UKIAH, CA","CECA","NORU","39.2","-123.18","N"
"L","4.1","20180206","CDFW","6FBRREFK CVFF","2","COYOTE VALLEY FISH FACIL","39.2","-123.18","NORU","CECA",,"COYOTE VALLEY FISH FACILITY ON LAKE MENDOCINO, 1160 LAKE MENDOCINO DRIVE, UKIAH, CA","CECA","NORU","39.2","-123.18","N"
"L","4.1","20180206","CDFW","6FCSASAF PRIN","2","SAC R AT PRINCETON FERRY","39.412","-122.009","SACR","SAFA",,"SACRAMENTO RIVER PRINCETON FERRY","SAFA","SACR","39.412","-122.009","N"
"L","4.1","20180206","CDFW","6FCSASAF REDG","1","SAC R AT REDDING","40.573","-122.371","SACR","SAFA",,"SACRAMENTO RIVER REDDING","SAFA","SACR","40.573","-122.371","N"
"L","4.1","20180206","CDFO","2MS23P017WILL IS 09","1","GSPTS WILL IS (17-9)","48.9008","-123.6672",,,,"GSPTS           STAT AREA: P017 WILLY ISLAND        P017",,,"48.9","-123.65","N"
"L","4.1","20180206","CDFO","2F BF0FW DRYD CK","1","BC FREDRYD CK [FW]","49.7553","-123.1392",,,,"BC FRESHWATER   STAT AREA: 0FW DRYDEN CREEK        0FW",,,"49.7553","-123.1392","N"
"L","4.1","20180206","CDFO","2F BF0FW SQUA RI","1","BC FRESQUA RI [FW]","49.6853","-123.1806",,,,"BC FRESHWATER   STAT AREA: 0FW SQUAMISH RIVER      0FW",,,"49.6853","-123.1806","N"
"L","4.1","20180206","CDFO","2M BMP018ACTI PS 02","1","BC MARACTI PS (18-2)","48.8581","-123.3189",,,,"BC MARINE       STAT AREA: P018 ACTIVE PASS         P018",,,"48.8581","-123.3189","N"
"L","4.1","20180206","CDFO","2MS  NWVIH0088","3","H-Canton Estuary Seapen",,,,,,"Canton Estuary Seapen                NWVI",,,,,"N"
"L","4.1","20180104","ODFW","5F33402  R2     26","1","DESCHUTES R (KLOAN)",,,"DESC","CECR","1707030600100.50","DESCHUTES R (KLOAN)","CECR","DESC",,,"N"
"L","4.1","20180104","ODFW","5F33402  R      26","2","DESCHUTES R (KLOAN)",,,"DESC","CECR","1707030600100.50","DESCHUTES R (KLOAN)","CECR","DESC",,,"N"
"L","4.1","20180202","ADFG","1F2BB320 20","1","AK F 2 BB 320-20",,,"BRIS","CNAK",,"Alaska freshwater, Region 2, Quadrant BB, District 320, Subdistrict 20","CEAK","BRIS",,,"N"
"L","4.1","20180202","ADFG","1F2LC231 00","1","AK F 2 LC 231-00",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 231, Subdistrict 00","CEAK","LCI",,,"N"
"L","4.1","20180202","ADFG","1F2LC241 17","1","AK F 2 LC 241-17",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 241, Subdistrict 17","CEAK","LCI",,,"N"
"L","4.1","20180202","ADFG","1F2LC241 13","1","AK F 2 LC 241-13",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 241, Subdistrict 13","CEAK","LCI","59.683","-151.3681","N"
"L","4.1","20180202","ADFG","1F2LC232 03","1","AK F 2 LC 232-03",,,"COOK","CNAK",,"Alaska freshwater, Region 2, Quadrant LC, District 232, Subdistrict 03","CEAK","LCI",,,"N"
